stream,condition,mode,level,detector,left,right,comparison,host_macro_f1_difference,host_accuracy_difference,poison_admission_rate_difference,clean_withhold_rate_difference,malicious_recall_difference,benign_fpr_difference,resets_per_100k_difference,training_visits_per_100k_difference
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / confirmed_screened,E3_filter / none_screened_filter_learned_features,cross_experiment,-0.0017573290126402519,-0.0028516746411483274,,-0.10045933014354069,,,8.333333333333334,19550.0
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / confirmed_screened,E3_filter / none_screened_filter_learned_features_label,cross_experiment,-0.0025875738040495033,0.0017990430622009668,,-0.09333971291866028,,,8.333333333333334,20541.66666666667
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / confirmed_screened,E3_filter / none_screened_filter_none,cross_experiment,0.0,0.0,,-0.09090909090909094,,,8.333333333333334,15833.333333333343
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / error_rule,E3_filter / confirmed_screened_filter_learned_features,cross_experiment,0.02326443793754529,0.02001913875598088,,0.059636363636363654,,,0.0,-11343.333333333328
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / error_rule,E3_filter / confirmed_screened_filter_learned_features_label,cross_experiment,0.029286642478385527,0.030507177033492816,,0.049779904306220146,,,3.333333333333334,-4368.333333333343
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / error_rule,E3_filter / confirmed_screened_filter_none,cross_experiment,0.03187421628243503,0.02870813397129185,,0.09090909090909094,,,0.0,-15833.333333333343
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / error_rule,E3_filter / confirmed_screened_filter_oracle_blocks,cross_experiment,0.03187421628243503,0.02870813397129185,,0.09090909090909094,,,0.0,-15833.333333333343
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / error_rule,E3_filter / confirmed_screened_filter_oracle_rows,cross_experiment,0.03187421628243503,0.02870813397129185,,0.09090909090909094,,,0.0,-15833.333333333343
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / error_rule,E3_filter / confirmed_screened_filter_random_blocks,cross_experiment,0.03187421628243503,0.02870813397129185,,0.09090909090909094,,,0.0,-15833.333333333343
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / error_rule,E3_filter / confirmed_screened_filter_random_rows,cross_experiment,0.03187421628243503,0.02870813397129185,,0.09090909090909094,,,0.0,-15833.333333333343
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / error_rule,E3_filter / none_screened_filter_learned_features,cross_experiment,0.03011688726979478,0.025856459330143522,,-0.009550239234449753,,,8.333333333333334,3716.666666666657
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / error_rule,E3_filter / none_screened_filter_learned_features_label,cross_experiment,0.029286642478385527,0.030507177033492816,,-0.0024306220095693387,,,8.333333333333334,4708.3333333333285
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / error_rule,E3_filter / none_screened_filter_none,cross_experiment,0.03187421628243503,0.02870813397129185,,0.0,,,8.333333333333334,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / none_screened,E3_filter / confirmed_screened_filter_learned_features,cross_experiment,-0.00860977834488974,-0.008688995215310968,,0.059636363636363654,,,-8.333333333333334,-11343.333333333328
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / none_screened,E3_filter / confirmed_screened_filter_learned_features_label,cross_experiment,-0.0025875738040495033,0.0017990430622009668,,0.049779904306220146,,,-5.0,-4368.333333333343
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / none_screened,E3_filter / confirmed_screened_filter_none,cross_experiment,0.0,0.0,,0.09090909090909094,,,-8.333333333333334,-15833.333333333343
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / none_screened,E3_filter / confirmed_screened_filter_oracle_blocks,cross_experiment,0.0,0.0,,0.09090909090909094,,,-8.333333333333334,-15833.333333333343
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / none_screened,E3_filter / confirmed_screened_filter_oracle_rows,cross_experiment,0.0,0.0,,0.09090909090909094,,,-8.333333333333334,-15833.333333333343
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / none_screened,E3_filter / confirmed_screened_filter_random_blocks,cross_experiment,0.0,0.0,,0.09090909090909094,,,-8.333333333333334,-15833.333333333343
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / none_screened,E3_filter / confirmed_screened_filter_random_rows,cross_experiment,0.0,0.0,,0.09090909090909094,,,-8.333333333333334,-15833.333333333343
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / none_screened,E3_filter / none_screened_filter_learned_features,cross_experiment,-0.0017573290126402519,-0.0028516746411483274,,-0.009550239234449753,,,0.0,3716.666666666657
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / none_screened,E3_filter / none_screened_filter_learned_features_label,cross_experiment,-0.0025875738040495033,0.0017990430622009668,,-0.0024306220095693387,,,0.0,4708.3333333333285
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / none_screened,E3_filter / none_screened_filter_none,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / selected_map,E3_filter / confirmed_screened_filter_learned_features,cross_experiment,-0.00860977834488974,-0.008688995215310968,,0.059636363636363654,,,-8.333333333333334,-11343.333333333328
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / selected_map,E3_filter / confirmed_screened_filter_learned_features_label,cross_experiment,-0.0025875738040495033,0.0017990430622009668,,0.049779904306220146,,,-5.0,-4368.333333333343
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / selected_map,E3_filter / confirmed_screened_filter_none,cross_experiment,0.0,0.0,,0.09090909090909094,,,-8.333333333333334,-15833.333333333343
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / selected_map,E3_filter / confirmed_screened_filter_oracle_blocks,cross_experiment,0.0,0.0,,0.09090909090909094,,,-8.333333333333334,-15833.333333333343
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / selected_map,E3_filter / confirmed_screened_filter_oracle_rows,cross_experiment,0.0,0.0,,0.09090909090909094,,,-8.333333333333334,-15833.333333333343
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / selected_map,E3_filter / confirmed_screened_filter_random_blocks,cross_experiment,0.0,0.0,,0.09090909090909094,,,-8.333333333333334,-15833.333333333343
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / selected_map,E3_filter / confirmed_screened_filter_random_rows,cross_experiment,0.0,0.0,,0.09090909090909094,,,-8.333333333333334,-15833.333333333343
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / selected_map,E3_filter / none_screened_filter_learned_features,cross_experiment,-0.0017573290126402519,-0.0028516746411483274,,-0.009550239234449753,,,0.0,3716.666666666657
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / selected_map,E3_filter / none_screened_filter_learned_features_label,cross_experiment,-0.0025875738040495033,0.0017990430622009668,,-0.0024306220095693387,,,0.0,4708.3333333333285
RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,E2_RL / selected_map,E3_filter / none_screened_filter_none,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_screened,E2_RL / RL_2state,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_screened,E2_RL / RL_4state,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_screened,E2_RL / confirmed_screened,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_screened,E2_RL / error_rule,cross_experiment,-0.03187421628243503,-0.02870813397129185,,0.0,,,-8.333333333333334,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_screened,E2_RL / none_screened,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_screened,E2_RL / selected_map,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_screened,E3_filter / confirmed_screened_filter_learned_features,cross_experiment,-0.0017573290126402519,-0.0028516746411483274,,-0.009550239234449753,,,0.0,3716.666666666657
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_screened,E3_filter / confirmed_screened_filter_learned_features_label,cross_experiment,-0.0025875738040495033,0.0017990430622009668,,-0.0024306220095693387,,,0.0,4708.3333333333285
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_screened,E3_filter / confirmed_screened_filter_none,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_screened,E3_filter / confirmed_screened_filter_oracle_blocks,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_screened,E3_filter / confirmed_screened_filter_oracle_rows,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_screened,E3_filter / confirmed_screened_filter_random_blocks,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_screened,E3_filter / confirmed_screened_filter_random_rows,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_screened,E3_filter / none_screened_filter_learned_features,cross_experiment,-0.0017573290126402519,-0.0028516746411483274,,-0.009550239234449753,,,0.0,3716.666666666657
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_screened,E3_filter / none_screened_filter_learned_features_label,cross_experiment,-0.0025875738040495033,0.0017990430622009668,,-0.0024306220095693387,,,0.0,4708.3333333333285
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_screened,E3_filter / none_screened_filter_none,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_unscreened,E2_RL / RL_2state,cross_experiment,0.010658749614114837,0.011387559808612446,,-0.36363636363636365,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_unscreened,E2_RL / RL_4state,cross_experiment,0.010658749614114837,0.011387559808612446,,-0.36363636363636365,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_unscreened,E2_RL / confirmed_screened,cross_experiment,0.010658749614114837,0.011387559808612446,,-0.36363636363636365,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_unscreened,E2_RL / error_rule,cross_experiment,-0.021215466668320193,-0.017320574162679403,,-0.36363636363636365,,,-8.333333333333334,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_unscreened,E2_RL / none_screened,cross_experiment,0.010658749614114837,0.011387559808612446,,-0.36363636363636365,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_unscreened,E2_RL / selected_map,cross_experiment,0.010658749614114837,0.011387559808612446,,-0.36363636363636365,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_unscreened,E3_filter / confirmed_screened_filter_learned_features,cross_experiment,0.008901420601474586,0.008535885167464119,,-0.3731866028708134,,,0.0,3716.666666666657
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_unscreened,E3_filter / confirmed_screened_filter_learned_features_label,cross_experiment,0.008071175810065334,0.013186602870813413,,-0.366066985645933,,,0.0,4708.3333333333285
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_unscreened,E3_filter / confirmed_screened_filter_none,cross_experiment,0.010658749614114837,0.011387559808612446,,-0.36363636363636365,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_unscreened,E3_filter / confirmed_screened_filter_oracle_blocks,cross_experiment,0.010658749614114837,0.011387559808612446,,-0.36363636363636365,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_unscreened,E3_filter / confirmed_screened_filter_oracle_rows,cross_experiment,0.010658749614114837,0.011387559808612446,,-0.36363636363636365,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_unscreened,E3_filter / confirmed_screened_filter_random_blocks,cross_experiment,0.010658749614114837,0.011387559808612446,,-0.36363636363636365,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_unscreened,E3_filter / confirmed_screened_filter_random_rows,cross_experiment,0.010658749614114837,0.011387559808612446,,-0.36363636363636365,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_unscreened,E3_filter / none_screened_filter_learned_features,cross_experiment,0.008901420601474586,0.008535885167464119,,-0.3731866028708134,,,0.0,3716.666666666657
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_unscreened,E3_filter / none_screened_filter_learned_features_label,cross_experiment,0.008071175810065334,0.013186602870813413,,-0.366066985645933,,,0.0,4708.3333333333285
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / confirmed_unscreened,E3_filter / none_screened_filter_none,cross_experiment,0.010658749614114837,0.011387559808612446,,-0.36363636363636365,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_screened,E2_RL / RL_2state,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_screened,E2_RL / RL_4state,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_screened,E2_RL / confirmed_screened,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_screened,E2_RL / error_rule,cross_experiment,-0.03187421628243503,-0.02870813397129185,,0.0,,,-8.333333333333334,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_screened,E2_RL / none_screened,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_screened,E2_RL / selected_map,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_screened,E3_filter / confirmed_screened_filter_learned_features,cross_experiment,-0.0017573290126402519,-0.0028516746411483274,,-0.009550239234449753,,,0.0,3716.666666666657
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_screened,E3_filter / confirmed_screened_filter_learned_features_label,cross_experiment,-0.0025875738040495033,0.0017990430622009668,,-0.0024306220095693387,,,0.0,4708.3333333333285
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_screened,E3_filter / confirmed_screened_filter_none,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_screened,E3_filter / confirmed_screened_filter_oracle_blocks,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_screened,E3_filter / confirmed_screened_filter_oracle_rows,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_screened,E3_filter / confirmed_screened_filter_random_blocks,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_screened,E3_filter / confirmed_screened_filter_random_rows,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_screened,E3_filter / none_screened_filter_learned_features,cross_experiment,-0.0017573290126402519,-0.0028516746411483274,,-0.009550239234449753,,,0.0,3716.666666666657
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_screened,E3_filter / none_screened_filter_learned_features_label,cross_experiment,-0.0025875738040495033,0.0017990430622009668,,-0.0024306220095693387,,,0.0,4708.3333333333285
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_screened,E3_filter / none_screened_filter_none,cross_experiment,0.0,0.0,,0.0,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_unscreened,E2_RL / RL_2state,cross_experiment,0.010658749614114837,0.011387559808612446,,-0.36363636363636365,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_unscreened,E2_RL / RL_4state,cross_experiment,0.010658749614114837,0.011387559808612446,,-0.36363636363636365,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_unscreened,E2_RL / confirmed_screened,cross_experiment,0.010658749614114837,0.011387559808612446,,-0.36363636363636365,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_unscreened,E2_RL / error_rule,cross_experiment,-0.021215466668320193,-0.017320574162679403,,-0.36363636363636365,,,-8.333333333333334,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_unscreened,E2_RL / none_screened,cross_experiment,0.010658749614114837,0.011387559808612446,,-0.36363636363636365,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_unscreened,E2_RL / selected_map,cross_experiment,0.010658749614114837,0.011387559808612446,,-0.36363636363636365,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_unscreened,E3_filter / confirmed_screened_filter_learned_features,cross_experiment,0.008901420601474586,0.008535885167464119,,-0.3731866028708134,,,0.0,3716.666666666657
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_unscreened,E3_filter / confirmed_screened_filter_learned_features_label,cross_experiment,0.008071175810065334,0.013186602870813413,,-0.366066985645933,,,0.0,4708.3333333333285
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_unscreened,E3_filter / confirmed_screened_filter_none,cross_experiment,0.010658749614114837,0.011387559808612446,,-0.36363636363636365,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_unscreened,E3_filter / confirmed_screened_filter_oracle_blocks,cross_experiment,0.010658749614114837,0.011387559808612446,,-0.36363636363636365,,,0.0,0.0
RBF_I,RBF_I__s9913__clean__none,clean,none,d3_oof,E1_fixed / immediate_unscreened,E3_filter / confirmed_screened_filter_oracle_rows,cross_experiment,0.010658749614114837,0.011387559808612446,,-0.36363636363636365,,,0.0,0.0
